exp	c_1086	0181_0001	400	606578	213843	246737	278517	309745	339132	366831	392401	415977	437283	455499	471557	485711	497692	508124	516562	523921	529789	534738	538722	542006	544633	546749	548457	549797	550817	551597	552229	552740	553144	553444	553691	553889	554051	554187	554318	554428	554508	554600	554690	554794
exp	c_1086	0101_0001	550	451137	157314	182004	205706	229246	250726	271640	290399	307751	323538	337416	349648	360243	369462	377306	383754	389357	393806	397486	400575	402946	404896	406432	407747	408693	409487	410079	410489	410864	411160	411408	411640	411839	412011	412218	412417	412616	412804	413006	413220	413431
exp	c_1086	0127_0001	650	500688	175064	201894	227970	253830	278214	300848	321937	341310	358842	374219	387756	399522	409836	418577	425768	431930	437073	441215	444522	447215	449436	451170	452489	453597	454487	455212	455793	456286	456662	457052	457412	457737	458040	458357	458649	458943	459263	459609	459951	460283
exp	c_1086	0168_0001	800	345654	120136	138622	156697	174621	191497	207135	222021	235501	247536	258084	267615	275803	282916	288949	294018	298256	301771	304620	306889	308801	310295	311468	312369	313094	313716	314172	314547	314863	315137	315387	315606	315821	316017	316227	316484	316731	316970	317222	317520	317844
exp	c_2198	0183_0001	400	655762	213247	246059	279242	309426	339281	367984	393565	416376	437125	455833	471862	486228	498354	508681	517387	524825	530805	535637	539580	542954	545548	547596	549256	550617	551678	552569	553239	553755	554129	554437	554692	554921	555097	555249	555389	555503	555634	555745	555901	556038
exp	c_2198	0103_0001	550	436457	140643	162588	183614	204422	224309	243019	260319	275715	289724	302453	313415	323152	331328	338458	344200	349212	353269	356531	359208	361390	363136	364526	365680	366533	367211	367750	368194	368561	368857	369135	369376	369615	369834	370036	370271	370524	370769	371036	371306	371664
exp	c_2198	0130_0001	650	530869	171389	197615	223962	249065	272718	295320	315782	334970	352131	367481	380635	392139	402073	410608	417676	423600	428369	432516	435826	438496	440601	442359	443732	444830	445716	446451	447126	447651	448167	448652	449062	449498	449975	450402	450879	451411	451955	452517	453075	453671
exp	c_2198	0170_0001	800	479679	154038	177748	201345	223970	245621	265765	284429	301641	317221	331122	343061	353599	362782	370382	376839	382308	386780	390437	393363	395721	397635	399208	400429	401412	402219	402879	403478	404001	404439	404887	405295	405723	406178	406653	407141	407680	408273	408865	409530	410259
exp	c_54	0179_0001	400	569503	207534	239585	271095	301767	331076	357972	383022	405945	426122	444134	460206	473965	485710	495581	504061	511150	516863	521675	525516	528568	530937	532883	534469	535687	536647	537349	537905	538322	538657	538911	539115	539264	539407	539526	539617	539673	539742	539828	539886	539946
exp	c_54	0099_0001	550	476323	172307	198558	224887	250550	274392	297046	318108	336912	354352	369385	382800	394525	404426	413087	420052	426150	431239	435428	438636	441249	443348	445022	446284	447367	448159	448831	449364	449743	450046	450323	450551	450742	450916	451064	451186	451333	451469	451604	451767	451927
exp	c_54	0126_0001	650	538037	194933	224581	253995	282922	310021	335619	359067	380602	400156	417612	432718	445891	457216	466850	475103	481646	487183	491824	495542	498517	500927	502833	504340	505566	506532	507288	507892	508360	508742	509089	509391	509665	509953	510186	510446	510661	510898	511119	511362	511575
exp	c_54	0166_0001	800	481459	173406	199577	226423	252211	276621	299693	321105	340299	357774	373263	386947	398903	409170	417967	425264	431255	436291	440379	443671	446428	448543	450242	451523	452535	453332	453939	454454	454882	455213	455514	455772	456017	456235	456464	456698	456933	457175	457400	457679	457936
exp	empty	0187_0001	400	574279	217473	250589	283821	315736	346009	374154	400051	423717	445046	464107	480586	495214	507584	518013	526699	533980	540049	545235	549361	552726	555482	557547	559240	560600	561617	562466	563100	563570	563927	564222	564467	564654	564808	564929	565016	565098	565158	565209	565247	565281
exp	empty	0096_0001	550	453729	170417	196728	222838	248055	271520	293976	314754	333549	350825	365789	379226	390598	400466	408907	416135	421956	426861	430750	433997	436654	438704	440418	441690	442709	443532	444147	444637	444981	445280	445501	445655	445790	445892	445972	446047	446100	446163	446230	446285	446345
exp	empty	0124_0001	650	522451	195952	226449	255984	285167	313152	338871	362787	384306	403804	421350	436732	450023	461508	471264	479478	486293	491921	496450	500216	503125	505499	507330	508726	509911	510787	511489	511987	512417	512754	513030	513249	513420	513563	513692	513808	513916	514030	514140	514233	514329
exp	empty	0173_0001	800	395451	147677	170573	193098	215106	235780	255451	273375	289956	304773	317974	329737	339932	348725	356297	362551	367756	371945	375434	378291	380583	382393	383852	385040	385972	386687	387217	387649	387945	388198	388387	388528	388666	388782	388873	388964	389065	389152	389239	389308	389402
