exp	c_1086	0181_0001	400	606578	214314	246975	279090	310308	340435	368093	393597	416865	437661	455957	472278	486457	498706	509230	517961	525093	530967	535872	539952	543175	545891	547974	549549	550859	551852	552648	553241	553653	554016	554301	554534	554703	554857	554981	555087	555176	555272	555350	555431	555523
exp	c_1086	0101_0001	550	451137	156864	181651	205115	228906	250805	271860	290244	308190	323580	338064	350184	360937	370177	378087	384616	390100	394714	398372	401400	403725	405667	407179	408398	409388	410235	410858	411425	411873	412286	412656	412943	413232	413491	413747	414031	414275	414553	414829	415078	415351
exp	c_1086	0127_0001	650	500688	174234	201189	227719	253720	278931	301395	322497	342396	359676	375104	388881	400635	410661	419119	426395	432564	437496	441700	445101	447829	450141	451895	453466	454641	455601	456466	457212	457834	458349	458791	459227	459663	460013	460387	460741	461045	461354	461598	461898	462131
exp	c_1086	0168_0001	800	345654	120326	138729	157099	174859	191709	207806	222556	236115	248261	258863	268474	276589	283836	289725	294831	299002	302514	305263	307523	309413	310939	312111	313055	313855	314442	314980	315438	315850	316233	316588	316913	317235	317546	317841	318118	318457	318753	319013	319282	319555
exp	c_2198	0183_0001	400	655762	213405	246828	279569	310787	340474	368492	393916	417258	438271	456900	473341	487763	499961	510146	518799	526105	532044	537008	541047	544241	546827	548854	550538	551857	552904	553777	554402	554917	555330	555667	555887	556077	556240	556390	556517	556621	556753	556877	557002	557133
exp	c_2198	0103_0001	550	436457	141047	163353	184510	205272	225078	243464	260837	276292	290605	303123	314141	323662	331990	339067	344975	350013	354059	357336	360127	362262	364058	365439	366540	367481	368179	368832	369347	369828	370239	370653	370997	371354	371723	372097	372450	372831	373235	373648	374084	374518
exp	c_2198	0130_0001	650	530869	171068	197681	223891	249234	273224	295912	317299	336420	353247	368573	381785	393459	403436	411859	418965	424946	429929	433827	437142	439850	442070	443921	445437	446675	447765	448720	449522	450299	451002	451679	452318	452843	453446	454045	454600	455189	455732	456246	456723	457179
exp	c_2198	0170_0001	800	479679	153742	177636	201344	224671	246471	267009	285765	302912	318371	332334	344495	354908	363910	371629	378120	383512	387943	391582	394644	397090	399115	400736	402132	403255	404167	405018	405727	406402	407080	407735	408378	409001	409604	410324	411001	411672	412329	413015	413654	414156
exp	c_54	0179_0001	400	569503	208427	239614	270905	301491	330369	357554	382463	404911	425292	443588	459498	473493	485437	495582	504012	511150	517082	521899	525794	528941	531458	533418	534946	536207	537181	537921	538549	539029	539386	539644	539816	539982	540113	540239	540327	540416	540483	540567	540647	540731
exp	c_54	0099_0001	550	476323	172645	198781	225773	250812	275247	297895	318678	337894	355111	370458	383722	395456	405520	414185	421161	427144	432029	436213	439383	442089	444169	445844	447150	448190	449028	449690	450193	450650	451006	451333	451626	451899	452101	452307	452501	452702	452878	453074	453262	453475
exp	c_54	0126_0001	650	538037	194141	224617	254283	281933	310013	335689	358996	380902	400170	417312	432402	445557	457167	466871	474885	481864	487374	491884	495837	498895	501376	503478	505033	506319	507332	508165	508895	509428	509958	510412	510765	511151	511433	511705	511975	512200	512416	512626	512822	512988
exp	c_54	0166_0001	800	481459	172968	199823	226832	252741	277207	300229	321254	340805	358574	374112	387847	399737	409841	418536	425786	431959	436957	440995	444287	446882	449042	450780	452171	453257	454155	454812	455422	455901	456312	456734	457073	457386	457670	457956	458268	458517	458771	459032	459268	459498
exp	empty	0187_0001	400	574279	216681	250691	284158	316184	346428	374829	400623	424356	445888	464601	481159	495576	508085	518635	527436	534792	540902	546022	550077	553415	555970	558034	559762	561124	562132	562966	563589	564067	564449	564735	564988	565186	565316	565430	565517	565587	565631	565677	565713	565754
exp	empty	0096_0001	550	453729	170300	196762	222666	247996	271642	294187	314455	333794	350437	365856	378818	390953	400926	409545	416463	422502	427214	431320	434461	437080	439129	440743	442033	443069	443883	444525	445017	445380	445660	445910	446110	446264	446433	446554	446671	446750	446835	446915	446994	447067
exp	empty	0124_0001	650	522451	194800	226002	256083	284566	312299	338142	361819	383840	403609	421094	436480	449404	460688	470590	478685	485559	491095	495727	499526	502585	504989	507044	508642	509834	510860	511632	512306	512795	513199	513550	513787	513995	514186	514333	514470	514604	514708	514802	514889	514959
exp	empty	0173_0001	800	395451	147398	170081	192747	214748	235784	255446	273556	290128	304746	318110	330009	340182	348948	356569	362851	367961	372345	375851	378707	380945	382772	384236	385394	386314	387019	387558	388025	388358	388640	388885	389086	389239	389390	389528	389645	389743	389825	389914	389990	390057
